index,embeddings_intensities_x,embeddings_intensities_y,embeddings_256_x,embeddings_256_y
15466,17.157236,0.51012075,-10.077841,-3.436155
69002,16.628727,0.8266893,-11.552232,-2.7464461
263439,16.155003,0.54970187,-9.731258,1.2567333
295220,16.220427,0.37497535,-11.661829,-3.0759797
320495,17.26601,-0.015078491,-11.610714,-1.7280457
324467,16.219963,-0.019075124,-10.889488,-0.2462243
360815,-20.44764,2.70103,-3.196226,1.6221884
360816,-21.089388,2.8195899,-3.0261152,1.3756442
393553,16.329018,-0.076752245,-9.618602,-2.056172
450663,17.190042,-0.007663073,-3.3118837,0.679316
450664,16.901672,0.68337727,-3.269376,0.6217256
500124,16.76489,-0.37474158,-11.144576,-2.2409024
507552,16.407738,-0.067721546,-10.583859,-0.6936387
509780,16.974014,0.06077136,-11.609636,-0.89234596
520125,17.009596,0.15818323,-11.097496,-1.6190538
663338,-20.838057,3.2139874,-3.3168132,1.3226941
663339,16.596935,0.65638953,-3.1139367,1.4301347
680371,-21.081934,3.0966785,-2.9325802,1.4433098
680372,16.381804,-0.003683192,-3.1738048,1.6693093
707389,17.090157,0.4553972,-10.047823,0.41551742
866586,-20.580587,2.8518612,-3.6588352,1.4556175
866587,16.252764,0.039722074,-3.163835,0.64864403
1090067,-20.764833,2.6075797,-3.3198378,-0.043459926
1090068,-20.794178,2.5528674,-3.4867728,-0.123198554
1117834,16.44794,0.27950725,-1.8418199,-0.5956017
1117835,16.67927,0.77478254,-1.8066856,-0.64159805
1126200,16.994987,0.31530207,-8.712131,-1.3216699
1191498,17.24063,0.46979487,-11.446682,-1.1436474
1220154,17.001375,0.70860136,-10.791133,-2.4744616
1255819,16.57419,-0.33102342,-9.735197,-1.9438049
1386153,16.389145,-0.28802133,-10.581701,-0.7494537
1425510,16.356115,0.6277541,-10.99688,-0.7742526
1830540,17.368563,0.34381768,-11.265793,-2.2940829
1859844,17.215689,0.34634382,-9.5361805,-2.0432408
1950737,16.947138,0.3689941,-10.1319895,-1.8010482
1961742,16.638313,-0.26689363,-10.203855,-2.1853766
1974946,16.606674,-0.24638341,-10.844381,-0.84697944
2002415,16.915535,0.7421493,-10.370009,0.65486884
2004679,16.98584,-0.13651271,-9.885518,-3.120863
2015482,17.283434,0.16008633,-9.364585,-4.918681
2017076,17.210215,-0.18938039,-10.204119,1.0398127
2017267,16.319487,0.6347863,-9.638268,0.6073828
2018358,17.18609,0.053250883,-9.778925,-0.2907605
2083515,16.195276,0.18178533,-11.89515,-1.7203677
2105808,16.927832,0.18904108,-10.945172,-0.43902102
2116181,16.377045,0.11473136,-9.529138,-5.278058
2117618,16.472383,0.7081863,-10.883304,-2.9245753
2139358,16.434666,-0.01903899,-10.671681,-1.9754508
2166615,17.172623,0.36852863,-10.805387,-2.0589452
2178547,16.041357,0.29896852,-10.286897,-2.929688
2190722,16.458746,-0.05642814,-9.970502,0.30715883
2210203,17.066927,-0.2680656,-11.209495,-2.3127263
2219863,16.856653,-0.1444687,-11.850996,-1.9934134
8220,-20.599,2.6926644,-3.3446393,0.5021236
8221,-20.615572,2.72462,-3.0786355,0.62804943
15467,16.246687,0.2866066,-10.020287,-3.606418
69003,16.983202,-0.15891,-11.54131,-2.7758775
263440,17.069729,0.38196957,-7.927066,2.1190815
295221,16.383766,-0.16818829,-11.689442,-3.0634344
320496,16.497683,-0.30803925,-11.609875,-1.6911607
324468,16.560184,0.57005125,-10.752514,-0.8756971
360817,-20.418716,2.847579,-2.9482493,0.8533635
360818,-20.466118,2.696629,-3.1687274,1.5782937
393554,16.833933,-0.3413,-9.874707,-2.2077987
450665,16.559078,-0.086423054,-3.3041322,0.5271401
450666,16.601156,0.6270042,-3.5130837,0.90585613
500125,16.602512,-0.15117401,-10.717168,-1.5760351
507553,17.001656,0.6802724,-10.427079,-0.8603299
509781,16.724337,-0.33294192,-11.546501,-0.7200893
520126,17.050755,-0.23905218,-11.094642,-1.6823453
663340,-20.602974,2.7937422,-3.375131,1.632231
663341,-20.81161,2.776459,-3.1372976,0.9889352
680373,16.27879,0.54379,-3.34003,1.7330284
680374,-20.831669,2.7880652,-2.990719,1.466772
707390,16.841463,-0.3653129,-10.192685,0.36820745
866588,16.59025,-0.33471772,-3.4065263,0.842198
866589,-21.014715,3.0473158,-4.2549286,2.1517184
1090069,-20.700626,2.7930694,-3.498989,-0.09377129
1090070,-20.677113,2.6031704,-3.6141615,-0.022216897
1117836,16.210974,0.2990475,-1.8716655,-0.55180305
1117837,16.28484,0.16432486,-2.0023499,-0.34821346
1126201,16.620165,0.71482,-8.35345,-1.1663679
1191499,17.120668,0.23203716,-11.319552,-0.4918907
1220155,16.727613,-0.30703273,-10.309077,-2.0103881
1255820,16.193235,0.32599327,-8.850655,-1.8446287
1386154,16.329767,-0.0072021307,-10.297745,0.7191306
1425511,17.03111,0.3247491,-10.837936,-0.2618276
1830541,17.044844,-0.12292124,-11.281436,-2.26267
1859845,16.140167,0.53729916,-9.462569,-2.0148263
1950738,16.56436,0.7758835,-9.958261,-1.5141786
1961743,16.341692,0.732731,-10.133179,-2.2408192
1974947,16.835367,-0.14680673,-11.2422085,-1.2577066
2002416,16.959593,0.6066571,-10.394225,0.61346066
2004680,17.279102,0.20575821,-9.487295,-4.937826
2015483,16.281712,-0.19334626,-9.434665,-5.076123
2017077,16.707287,-0.34159127,-10.43635,0.6683225
2017268,16.371426,0.61575764,-9.805685,0.36294392
2018359,16.432207,-0.32699955,-9.901335,0.15713632
2083516,17.17195,0.14347474,-11.88937,-1.8696114
2105809,16.688526,0.5522891,-10.942891,-0.46343753
2116182,17.278236,0.095493525,-9.557463,-5.1874857
2117619,16.104164,0.10946561,-10.893558,-2.9038026
2139359,16.6852,0.028987665,-10.815326,-2.1447413
2166616,16.691427,0.51498777,-10.619562,-2.194834
2178548,16.410118,0.117743805,-10.359145,-2.8385675
2190723,16.914083,0.10173305,-9.996993,0.22892153
2210204,17.210634,0.1266742,-11.218213,-2.28177
2219864,16.411367,0.062072847,-11.786173,-1.9981472
8222,-20.770552,2.74552,-3.3413358,0.6138091
8223,-20.82092,2.6187012,-3.3683448,0.64921904
15468,16.289444,-0.09181235,-10.07479,-3.4385507
69004,16.264034,0.17842805,-11.51738,-2.7933278
263441,16.716328,0.6671599,-9.227759,-0.64580745
295222,16.886848,0.62599355,-11.680783,-2.9908965
320497,16.841644,-0.2787354,-11.661982,-1.7869146
324469,16.263594,0.08395338,-10.616823,-1.2689744
360819,-21.08608,3.2037566,-3.1428735,1.5038918
360820,-20.983582,3.362624,-3.8083973,2.6015887
393555,16.312431,0.70121175,-9.542933,-2.392707
450667,16.332483,-0.12569468,-3.5349097,0.93153477
450668,16.514946,0.16783464,-3.427502,0.7383938
500126,16.644936,-0.4186687,-10.580803,-1.6863242
507554,16.566065,-0.07865006,-10.380231,-0.8625301
509782,16.441277,0.52296996,-11.613578,-0.88894254
520127,16.176455,-0.04577765,-11.10577,-2.2276769
663342,-20.608597,2.9150481,-3.7475836,2.013215
663343,-21.053854,2.7197082,-3.5682673,0.7883207
680375,-21.07563,2.9135506,-3.841878,2.8225446
680376,-21.062195,2.7320738,-2.996546,1.3473454
707391,17.007421,-0.10988637,-9.923264,0.50068784
866590,-21.050348,3.0462487,-3.3903077,0.66697526
866591,-20.82846,2.769453,-4.1743045,2.219566
1090071,-20.82533,2.6707048,-3.6285875,0.11378567
1090072,-20.669775,2.6204772,-3.4552133,-0.122699335
1117838,16.988451,-0.25643042,-3.121558,0.6424575
1117839,17.119394,0.40409082,-3.0363007,0.49172533
1126202,16.081465,0.3072689,-8.39931,-1.1949508
1191500,16.541328,0.6840466,-11.282004,-0.16519703
1220156,16.426788,0.58403796,-10.345819,-2.1480396
1255821,17.105436,-0.001754529,-8.861803,-1.4368492
1386155,16.361635,0.769109,-10.34253,-1.3235501
1425512,17.017656,0.015910354,-11.09531,-1.259442
1830542,16.170248,0.163869,-11.312277,-2.1933174
1859846,16.926136,-0.32057518,-9.507362,-2.1780617
1950739,16.853783,-0.2051871,-9.935148,-1.7866113
1961744,16.274624,0.70862854,-10.193344,-2.3939612
1974948,16.199156,0.25365204,-11.209198,-2.9238005
2002417,17.091375,0.11982137,-10.530591,0.40409997
2004681,17.193722,0.2153018,-9.692516,-5.4425335
2015484,16.197865,0.04486646,-2.242213,-0.106772326
2015485,16.5524,0.6920567,-2.1561685,-0.2508197
2017078,17.285572,0.45054823,-10.115521,1.1491579
2017269,16.769304,0.33356965,-10.114774,-0.30151764
2018360,16.85146,0.55853856,-9.765694,0.18335834
2083517,16.142878,0.20176755,-9.382241,-4.8921337
2105810,16.137362,0.17975232,-11.016736,-0.2638651
2116183,16.501348,-0.11692966,-2.2507012,-0.093759924
2116184,17.168198,0.26265118,-2.0255127,-0.27116594
2117620,16.31797,0.0072169527,-10.886075,-2.8465397
2139360,17.126537,0.38205716,-11.308426,-2.18244
2166617,16.24838,-0.18766706,-11.327162,-2.0765016
2178549,16.137468,0.32243946,-10.381447,-3.444357
2190724,16.472937,0.5600331,-9.983617,0.3238397
2210205,16.441166,-0.0116272345,-11.306576,-2.2782547
2219865,16.877293,0.6195212,-11.910981,-1.9082812
8224,-20.951025,2.854032,-3.5769284,0.6226754
8225,-20.715704,2.7224548,-3.5587387,0.29800543
15469,16.618872,-0.10868886,-10.044482,-3.6032572
69005,16.83148,-0.4549994,-11.561121,-2.7633576
263442,16.156612,0.36022538,-8.247913,-0.61094576
295223,17.016329,-0.07784614,-11.618,-3.055351
320498,16.3962,0.005576686,-11.601595,-1.7593645
324470,16.22537,-0.09641948,-10.596477,-1.0908003
360821,-20.9988,3.2128265,-4.2328587,2.3391905
360822,-20.280472,2.9897313,-3.2120976,1.585649
393556,16.152922,0.3292135,-9.576122,-1.9863698
450669,17.131691,-0.18744071,-3.9301794,1.768303
450670,16.401445,-0.023629745,-3.9445047,1.6217607
500127,16.608376,-0.20264155,-11.231239,-1.4409083
507555,16.147938,0.35169643,-10.57761,-0.6919599
509783,16.385881,0.026763383,-11.53965,-0.66648304
520128,16.268173,0.57298034,-11.074773,-2.195801
663344,-21.062,2.9786587,-4.3841014,2.5010915
663345,-21.03273,2.8191702,-3.7660766,1.987413
680377,16.40327,0.7405635,-4.7083025,2.86477
680378,-20.549765,2.696158,-2.0808394,-0.16407306
707392,17.103716,0.060646553,-10.556542,-0.14268988
866592,-20.95472,3.0440526,-2.5928905,0.022949796
866593,-20.679945,2.6704578,-4.1430955,2.411798
1090073,-20.843513,2.6335864,-3.6386318,0.2014672
1090074,-20.716795,2.6834095,-3.5878463,-0.13361835
1117840,-20.798956,2.7042081,-2.764746,0.50568295
1117841,-20.937956,3.0686007,-3.100632,0.67093706
1126203,16.825214,0.60604626,-8.898487,-1.0199468
1191501,16.51848,-0.019292738,-11.323702,-0.22125152
1220157,16.944635,-0.19011861,-10.643434,-2.485417
1255822,16.53358,0.70888454,-8.853738,-1.9976902
1386156,17.06986,-0.2343765,-10.397555,-0.6586159
1425513,16.329563,-0.254687,-10.775676,-1.1065838
1830543,16.70444,-0.22461021,-11.266587,-2.289462
1859847,16.592058,0.050468743,-9.480359,-2.2685068
1950740,16.407654,-0.044590227,-8.728808,-1.603232
1961745,16.34023,0.6830802,-10.329531,-2.0848973
1974949,16.358686,-0.09316345,-10.684122,-2.0702374
2002418,16.34105,-0.19733714,-10.943287,-0.3793225
2004682,16.810265,-0.22324026,-9.709478,-5.448209
2015486,16.338312,0.38676658,-2.182789,-0.19684519
2015487,16.379005,0.6565273,-2.286066,-0.14253804
2017079,16.413692,0.60718757,-10.146644,1.0770395
2017270,16.959042,0.51376146,-9.719661,0.78005135
2018361,16.862284,0.6544981,-9.653021,-0.6817945
2083518,16.265583,0.61165506,-9.563814,-5.323381
2105811,16.400846,0.7913938,-10.907631,-0.09487779
2116185,-20.54354,2.7484689,-3.0265837,0.6152191
2116186,-20.563454,2.6131809,-2.9066596,0.82597774
2117621,16.981916,0.5571542,-10.852922,-2.8881755
2139361,16.230879,0.58711773,-10.944384,-2.0458205
2166618,16.852955,-0.35223645,-10.439297,-2.3609667
2178550,16.695911,0.25288284,-10.354156,-3.120735
2190725,16.03937,0.14190751,-9.9074135,0.20511793
2210206,16.887997,-0.16610412,-11.186227,-2.312695
2219866,16.413538,0.68585795,-11.753398,-2.1393607
8226,-20.744354,2.692454,-3.5719886,0.3978717
8227,-20.902073,2.780214,-3.6138875,0.7022073
15470,16.565485,0.44196987,-9.986757,-3.1925833
69006,16.94305,0.6813543,-11.580308,-2.7285454
263443,16.308676,-0.031893488,-7.6241407,2.0929065
295224,17.115274,0.30570978,-11.696094,-2.78211
320499,17.110146,0.16356325,-11.638838,-1.7758144
324471,16.2549,0.47758335,-9.982846,-5.0662093
360823,-20.515312,2.7403917,-4.3145514,2.5846508
360824,-20.260324,2.8194299,-3.7382615,2.04132
393557,16.648664,0.42166772,-9.45972,-1.9116658
450671,-21.11564,3.151114,-4.156799,1.5944327
450672,-20.779877,2.713239,-4.003942,1.9026303
500128,17.277224,0.18794832,-11.185048,-1.4768772
507556,16.911182,0.52468926,-7.7229047,1.2187692
509784,16.269407,-0.38425863,-11.6175585,-0.88013023
520129,16.386755,0.6332962,-11.133354,-2.3134596
663346,-21.034815,3.0187252,-3.2674503,1.7537788
663347,16.402786,-0.27126876,-4.521526,2.4086757
680379,-21.181808,3.0916126,-2.145836,-0.10293037
680380,16.6978,0.589839,-4.0825543,3.049784
707393,16.506054,0.70537364,-10.376842,0.05371468
866594,-20.773926,2.6785364,-4.2261643,2.2893646
866595,-20.731857,2.6409404,-3.948187,1.395287
1090075,-20.79353,2.7572906,-3.5683167,-0.18850058
1090076,-20.773823,2.687572,-4.2284083,0.5893704
1117842,-20.821268,2.7102485,-3.1591046,0.8436611
1117843,-20.754389,2.8173375,-3.3886228,0.2125789
1126204,16.853441,0.4060508,-9.475428,-1.1568081
1191502,16.216084,-0.031701483,-11.270644,-0.1565816
1220158,16.801798,-0.25877163,-10.647225,-2.5037086
1255823,16.183102,0.29158902,-9.050941,-2.2391765
1386157,16.861877,0.027836418,-10.296679,-1.2912366
1425514,16.595766,0.6243935,-3.277713,0.053317554
1830544,16.840057,0.4919274,-11.27395,-2.2496877
1859848,17.119469,-0.077237,-9.209803,-2.5676675
1950741,16.583195,-0.047194596,-9.778743,-1.470255
1961746,16.772188,-0.15945157,-9.73147,-2.5540626
1974950,17.007067,0.35586149,-10.65976,-1.8420435
2002419,16.523264,-0.102148704,-10.504429,0.2296815
2004683,16.566742,-0.41128734,-9.735681,-5.507459
2015488,-21.042334,3.151202,-2.7551787,0.718976
2015489,16.67855,-0.25139025,-2.8934774,0.6049863
2017080,16.091837,0.1629571,-10.158312,1.0715067
2017271,16.097515,0.141047,-9.696922,0.7834273
2018362,16.337624,0.13351062,-9.679993,-0.81141347
2083519,16.48719,-0.024763195,-9.642405,-5.3899407
2105812,16.544443,0.5039737,-11.124038,-0.25533435
2116187,-20.865637,2.8446314,-2.7009876,0.36798182
2116188,-20.743774,2.7705815,-2.8704596,0.7142589
2117622,16.387274,0.6072086,-11.06643,-2.6099162
2139362,16.30543,0.17866655,-10.811219,-2.0724638
2166619,16.420221,-0.1687182,-11.149874,-1.6543946
2178551,16.41776,0.08031786,-10.159031,-3.2065642
2190726,16.518559,0.65970665,-9.845172,0.45769775
2210207,16.686666,0.7159553,-10.726925,-2.6543667
2219867,16.3534,0.43231007,-11.757297,-1.8967203
8228,-20.824112,2.89901,-3.568759,0.5903372
8229,-20.80431,2.753309,-3.7338967,0.28651845
15471,16.081133,0.10371449,-9.802638,-2.9902344
69007,16.470913,0.586538,-11.57407,-2.7096906
263444,16.978313,0.47276747,-9.577448,-0.8657422
295225,16.600628,-0.3414993,-11.718117,-2.589378
320500,16.641642,0.63380396,-11.591142,-1.7566447
324472,16.494846,-0.14222188,-10.614906,-1.4283813
360825,-20.188528,3.1231616,-4.2847085,2.5355535
360826,-20.269207,2.769658,-4.38021,2.989278
393558,16.170137,0.47088528,-9.803099,-2.0082252
450673,16.267836,0.49273053,-3.5865388,1.0946717
450674,17.140423,0.13899794,-3.7563329,2.2273252
500129,16.987045,0.17368482,-11.18289,-1.3669983
507557,16.400251,0.6796518,-10.599133,-0.4037995
509785,16.630232,0.476718,-11.664689,-1.5754133
520130,16.227901,0.16407216,-11.267322,-1.8730862
663348,16.2347,0.001012521,-4.585677,2.4010499
663349,-21.121014,3.1647336,-3.4259057,1.8794968
680381,-20.63808,2.7122107,-2.0902612,-0.18038394
680382,-20.650818,2.723824,-4.198305,3.0718956
707394,16.17888,0.20102191,-9.798272,0.4080705
866596,-20.647898,2.5771503,-4.557577,2.4305234
866597,-21.034857,2.7566025,-3.3541725,0.93252504
1090077,-20.674381,2.7170064,-3.7106924,-0.004339098
1090078,-20.669485,2.7085586,-4.5064754,1.2681093
1117844,-20.721258,2.9276998,-4.5449657,1.1186664
1117845,-20.841436,2.7228353,-3.718934,1.5136483
1126205,17.110802,0.4553829,-9.151501,-1.6810602
1191503,16.752563,0.64826757,-11.306346,-0.23889358
1220159,16.173685,0.43468,-10.592568,-2.5642364
1255824,16.33161,0.559223,-9.295607,-1.193119
1386158,16.578838,0.6917152,-9.979424,-1.0186753
1425515,16.286684,0.5901703,-9.5443325,-5.2639074
1830545,16.59411,-0.15257695,-11.235541,-2.3011003
1859849,16.553759,-0.3188995,-9.227837,-2.8441367
1950742,17.210531,0.06626188,-4.5927205,3.198054
1961747,16.215443,0.51448005,-10.172521,-1.891487
1974951,16.94391,0.082431436,-9.43055,-2.1484084
2002420,16.129683,0.27797222,-10.573345,0.21962038
2004684,16.36965,0.24478734,-1.855567,-0.5024434
2004685,16.98406,0.60296685,-1.7933992,-0.5790057
2015490,16.316545,0.114911266,-2.910902,0.72028524
2015491,16.41728,0.11036781,-2.7483954,1.0363555
2017081,16.927063,0.06868956,-10.13017,1.1267556
2017272,17.150623,0.2943119,-9.758162,0.6795296
2018363,16.545267,-0.089337096,-9.543166,-0.74338657
2083520,17.155882,0.43174362,-9.6518,-5.3941236
2105813,17.136827,0.21431255,-10.69484,0.40542555
2116189,16.761213,0.14763033,-2.817851,0.81996906
2116190,-20.707132,2.7852,-2.969047,1.1450266
2117623,16.469563,0.6880016,-10.890152,-2.8883076
2139363,16.31194,0.22935176,-10.882616,-2.1316104
2166620,16.264612,0.2715109,-10.257119,-1.6808611
2178552,16.29591,0.045286607,-10.413508,-3.125574
2190727,17.237156,0.08884878,-9.982534,0.2854475
2210208,16.434814,0.54509723,-10.062052,-3.1442494
2219868,16.499449,-0.19765992,-11.751447,-2.0144262
8230,-20.849186,2.7725194,-3.7442741,0.29877788
8231,-20.965405,2.9555626,-3.623578,0.75881064
15472,17.021269,0.1596468,-9.305491,-3.145889
69008,16.460304,-0.064692095,-11.56617,-2.71774
263445,17.137856,-0.017286653,-9.067574,-0.9818934
295226,17.138437,-0.004354576,-11.681399,-2.7219431
320501,17.041138,0.23190793,-11.694156,-1.7602012
324473,17.118286,0.31934452,-10.00212,-5.049856
360827,-20.489927,2.8441005,-3.8840683,2.988861
360828,-21.019096,3.2700639,-4.140548,2.8406923
393559,16.59122,0.5890358,-9.627085,-2.0083218
450675,16.474623,-0.078641534,-3.9197996,2.1346996
450676,16.867434,0.07543538,-3.8335538,1.8275989
500130,17.198513,-0.039415244,-11.343252,-1.5470375
507558,16.447977,-0.07172203,-10.503777,-0.8996558
509786,17.039503,0.20347598,-11.631415,-1.67326
520131,16.930365,-0.3832452,-11.091359,-2.1811426
663350,16.572865,0.55247664,-4.3465877,2.5163038
663351,-20.82844,2.7159524,-3.2752566,1.725033
680383,16.4163,0.10824415,-2.2643478,0.45171794
680384,16.56613,0.05765118,-3.7118268,2.742428
707395,16.22157,0.2544218,-10.532985,-0.5934491
866598,17.173239,0.06945073,-4.2709813,2.0429888
866599,-20.822525,2.676171,-3.9158733,0.86891127
1090079,-20.717276,2.6640635,-4.0947676,0.70925826
1090080,-20.918867,2.836201,-4.29405,0.68646866
1117846,-20.804203,2.7414608,-4.0491705,0.5233267
1117847,-20.674547,2.7536943,-3.736467,1.3748332
1126206,16.769663,-0.10455793,-9.613622,-1.9451164
1191504,16.749445,0.6671197,-11.310527,-0.21122493
1220160,17.10368,-0.059660073,-9.515863,-4.962946
1255825,16.48728,-0.1608774,-8.863014,-1.858494
1386159,16.468945,0.7370679,-10.20485,-1.3093666
1425516,16.327389,-0.14527553,-9.572148,-5.3324447
1830546,16.694448,0.64905554,-11.218364,-2.3378034
1859850,16.329683,0.4260569,-9.444648,-2.8321316
1950743,16.330263,0.07128101,-3.9004962,0.99967587
1961748,16.903719,-0.26596504,-10.875614,-1.6475917
1974952,16.524275,0.8303417,-9.451401,-4.8275223
2002421,16.3093,0.19150925,-10.049679,0.92497677
2004686,16.252066,0.04833931,-1.9192642,-0.4631952
2004687,16.170368,-0.030085612,-2.4600265,0.13325413
2015492,17.207293,0.38594598,-2.7415497,1.0291877
2015493,15.979746,-0.21212195,-2.7699084,1.003964
2017082,16.487482,0.14133628,-10.223168,0.9746711
2017273,16.440577,-0.27145383,-9.751632,0.7292872
2018364,16.927574,0.79153234,-7.797037,-0.42813298
2083521,16.78107,0.16474855,-9.481349,-5.2152376
2105814,17.107439,-0.15954334,-10.725689,0.28606462
2116191,-21.183895,3.1063411,-2.9859755,1.4662888
2116192,-20.969498,2.8905482,-2.7675002,0.88688624
2117624,16.44864,0.53894496,-10.938433,-2.8638983
2139364,16.390116,0.023327129,-9.414901,-3.0001209
2166621,16.43248,0.03539269,-10.651898,-1.200988
2178553,16.23718,0.51102567,-10.373589,-3.05794
2190728,16.23235,0.23356353,-9.9100485,0.39515287
2210209,16.49185,0.57676274,-9.631338,-5.3465247
2219869,16.716974,-0.16074276,-11.836082,-2.0196462
8232,-20.811558,2.7556398,-3.8930588,0.14110446
8233,-20.939507,3.1050236,-3.6194654,0.6477007
15473,16.451841,0.120516695,-9.271099,-3.1887283
69009,16.388689,0.079304166,-11.561024,-2.6808832
263446,16.95554,0.58238894,-9.9613695,-0.21736844
295227,16.27804,0.35837802,-11.673987,-2.6790683
320502,16.883698,-0.171819,-11.663272,-1.7719094
324474,16.901083,-0.18967034,-10.825455,-1.3404856
360829,-20.89354,3.2177522,-4.2199764,2.4444106
360830,-20.545128,2.8413465,-4.551202,3.0261605
393560,16.652754,-0.30260473,-10.319607,-1.3393403
450677,16.301348,0.48078713,-3.6781106,0.5749475
450678,17.03703,0.16844393,-3.9005275,2.6029367
500131,16.420172,-0.1676076,-11.556876,-1.6574664
507559,16.86988,0.69792444,-10.266879,-0.9536632
509787,16.872116,-0.22776775,-10.924832,-2.467091
520132,16.515255,0.6469415,-11.166369,-1.8685911
663352,-20.869282,2.6997101,-4.1423764,2.619231
663353,-20.812267,2.63518,-4.397585,2.303152
680385,-20.62619,2.7018912,-2.1587102,0.3185128
680386,16.250109,0.20466448,-3.5201807,2.560202
707396,16.420269,0.567995,-9.739279,0.8219297
866600,-20.95324,3.1584795,-4.8994746,2.268683
866601,-20.736963,2.6521487,-4.159964,0.70863307
1090081,-20.752964,2.635503,-4.096329,0.6606933
1090082,-20.70327,2.79977,-4.130468,0.54095364
1117848,-20.704388,2.9493868,-3.4305298,0.30744603
1117849,-20.81689,2.7270203,-3.5642805,0.9070944
1126207,16.793297,-0.30025318,-9.2343855,-1.6397836
1191505,16.177351,0.21063845,-11.30809,-0.24558376
1220161,16.95387,-0.014686448,-9.663133,-5.37169
1255826,16.396982,0.34552982,-8.880242,-1.9207966
1386160,16.726456,-0.16852862,-10.308367,-1.0662338
1425517,16.400309,0.53859067,-9.440321,-5.208858
1830547,16.407938,0.36361763,-11.203034,-2.3008
1859851,16.364874,0.16726491,-9.667934,-2.9746547
1950744,16.455172,-0.31047374,-9.68399,-5.3671503
1961749,17.176357,0.3465513,-11.919634,-1.9086683
1974953,16.888292,0.667391,-9.548537,-5.2878885
2002422,17.004932,0.3579417,-10.108487,0.82252115
2004688,16.935253,0.14593583,-2.9746187,0.6736872
2004689,16.676865,0.46279016,-2.1057453,-0.22906156
2015494,16.129038,-0.049845107,-3.015468,1.8023415
2015495,16.284527,0.25508013,-2.9147215,1.7921925
2017083,16.806458,0.531871,-10.407086,0.72978234
2017274,16.315874,0.4501209,-9.661657,0.7791346
2018365,17.052755,-0.23321173,-9.282343,-4.824901
2083522,17.137306,0.26841375,-1.9791218,-0.36170334
2083523,16.324287,-0.08421615,-9.446937,-5.2909746
2105815,16.21725,0.1559931,-10.875869,-0.009899431
2116193,-20.899645,2.6295831,-2.8101091,1.0165744
2116194,-20.729937,2.756807,-2.9907222,1.4196949
2117625,17.286228,0.10031897,-10.926404,-2.8520691
2139365,16.783258,0.109857984,-9.544052,-5.2844644
2166622,16.657568,0.7122915,-10.533512,-1.9370494
2178554,17.024008,0.39135662,-10.269579,-3.0246634
2190729,16.781105,-0.03285239,-10.055502,0.26063085
2210210,16.457998,-0.21279863,-9.685962,-5.385546
2219870,16.156925,0.26530865,-11.913612,-1.9658377
8234,-21.091774,2.8620675,-3.874902,0.17903838
8235,-20.730467,2.7389748,-3.8026414,0.9154596
15474,16.452576,0.5597093,-10.4970455,-3.0175235
69010,16.275875,-0.14835452,-10.857393,-2.5265837
263447,16.582893,0.31237006,-9.172958,-0.88007414
295228,16.564688,0.631705,-11.712132,-2.5610616
320503,17.093025,0.48648039,-11.600158,-1.7259703
324475,16.26526,0.07876877,-11.436151,-0.5690629
360831,-20.36684,3.1888602,-4.1634526,2.456791
360832,-20.201431,3.0587335,-4.7035794,3.1878312
393561,16.85652,-0.30160853,-9.84738,-2.2172477
450679,16.75976,0.0061034416,-3.8302314,1.6143564
450680,16.735119,-0.08309845,-4.3617406,2.8666842
500132,16.512234,0.15426691,-11.46134,-1.5866909
507560,16.328663,0.20786476,-11.479796,-3.1733744
509788,16.883503,0.5650072,-10.211095,-2.9039547
520133,16.25746,0.13580911,-11.236079,-1.7977173
663354,-20.404972,2.770381,-3.7703714,1.9211601
663355,-21.020012,2.7242615,-4.456128,2.526307
680387,-21.069555,2.7062047,-2.0108294,-0.11937244
680388,16.288193,0.45309997,-3.6173525,2.645827
707397,16.487076,0.15333486,-10.619115,0.12261586
866602,-20.806454,2.6189601,-4.7938232,2.4546378
866603,-20.76694,2.6401098,-4.0516148,0.73530453
1090083,-20.957182,2.8007267,-4.760629,1.030657
1090084,-21.143547,3.032268,-3.9808378,0.4644251
1117850,-21.139347,3.0429304,-3.8616142,0.9026824
1117851,-21.165997,3.149079,-3.7117205,0.0325987
1126208,16.29609,0.09859041,-9.605265,-1.2135038
1191506,16.466536,-0.008404219,-11.317464,-0.21040897
1220162,16.455025,0.24037616,-9.753439,-5.457195
1255827,16.336092,-0.11085478,-9.062387,-2.0842848
1386161,16.691765,-0.3147354,-10.29546,-1.4091743
1425518,16.453926,0.5421278,-1.9285746,-0.4436727
1425519,16.937473,0.21568891,-1.9837753,-0.4128375
1830548,16.683529,-0.29004008,-11.180694,-2.256193
1859852,16.841114,0.4008178,-9.821085,-2.8001263
1950745,16.51961,0.46654615,-9.69641,-5.3816876
1961750,17.090601,-0.046477173,-10.309922,-2.1611197
1974954,16.699135,0.56638813,-9.548965,-5.272477
2002423,17.05166,0.028498217,-10.645146,-0.025906406
2004690,-21.024446,2.9802446,-3.2972598,0.8223511
2004691,-21.092983,3.1228614,-3.1954367,0.89689535
2015496,16.800713,-0.1651453,-2.754093,1.2264292
2015497,16.955538,0.56096566,-3.1811805,1.5505767
2017084,17.206217,0.35083985,-10.349117,0.849546
2017275,17.058422,0.23979986,-9.593331,0.8820951
2018366,16.831284,-0.21960494,-9.347008,-5.2429585
2083524,16.437069,0.27946857,-3.1823497,0.84728754
